Age,Gender,Income,Education,Marital Status,Number of Children,Home Ownership,Credit Score
30,Male,147361,Master's Degree,Married,2,Owned,High
40,Male,88539,High School Diploma,Married,3,Owned,Average
50,Female,106881,High School Diploma,Married,2,Rented,High
45,Male,125272,Master's Degree,Single,0,Owned,High
35,Male,153221,Doctorate,Single,0,Rented,High
30,Male,94863,Bachelor's Degree,Single,0,Owned,Average
45,Male,97439,Bachelor's Degree,Married,0,Owned,Average
25,Male,82606,Master's Degree,Single,0,Owned,Average
53,Male,103680,Associate's Degree,Married,1,Rented,High
50,Male,115240,Bachelor's Degree,Married,2,Rented,High
25,Male,124951,Bachelor's Degree,Married,3,Owned,High
35,Male,61841,Associate's Degree,Married,2,Owned,Average
40,Male,126326,Bachelor's Degree,Single,0,Owned,High
35,Female,114990,Bachelor's Degree,Married,2,Owned,High
50,Female,224400,Master's Degree,Married,3,Owned,High
30,Male,112510,Doctorate,Married,1,Owned,High
50,Male,171398,Master's Degree,Married,0,Owned,High
25,Male,39812,High School Diploma,Single,0,Owned,Low
50,Male,94695,High School Diploma,Married,2,Rented,Average
50,Male,64266,High School Diploma,Married,1,Rented,Average
40,Male,59553,Associate's Degree,Single,0,Rented,Average
35,Female,60432,Associate's Degree,Married,3,Owned,Average
25,Male,56806,Bachelor's Degree,Married,1,Owned,Average
25,Male,71436,Bachelor's Degree,Married,2,Owned,Average
40,Male,173734,Doctorate,Married,1,Owned,High
35,Male,77559,Associate's Degree,Single,0,Rented,Average
35,Female,128779,Master's Degree,Married,0,Owned,High
45,Female,117966,Master's Degree,Married,2,Rented,High
25,Female,25726,High School Diploma,Married,1,Rented,Low
40,Male,84919,High School Diploma,Single,0,Rented,Average
50,Female,258777,Doctorate,Single,0,Owned,High
30,Female,46224,High School Diploma,Married,0,Owned,Low
40,Male,181526,Master's Degree,Married,1,Owned,High
30,Male,70397,Bachelor's Degree,Married,0,Owned,Average
30,Female,77166,High School Diploma,Married,2,Owned,Average
53,Male,251590,Doctorate,Single,0,Owned,High
40,Male,190778,Master's Degree,Single,0,Rented,High
30,Male,87223,Associate's Degree,Married,3,Rented,Average
35,Female,87593,High School Diploma,Single,0,Rented,Average
30,Male,93657,Master's Degree,Single,0,Rented,Average
25,Male,83482,Associate's Degree,Married,2,Rented,Average
25,Female,92888,Master's Degree,Married,3,Rented,Average
40,Female,136599,Bachelor's Degree,Married,1,Owned,High
45,Female,131387,Master's Degree,Single,0,Rented,High
25,Male,64334,High School Diploma,Single,0,Owned,Average
35,Female,51428,High School Diploma,Married,2,Rented,Average
45,Male,76357,Associate's Degree,Single,0,Owned,Average
25,Female,65278,Bachelor's Degree,Single,0,Rented,Average
25,Male,89528,Associate's Degree,Married,3,Rented,Average
25,Female,128648,Doctorate,Married,2,Rented,High
35,Female,91562,Associate's Degree,Married,0,Owned,Average
25,Male,85906,Bachelor's Degree,Married,1,Owned,Average
30,Female,48109,Associate's Degree,Married,1,Owned,Low
30,Male,51835,Associate's Degree,Married,0,Owned,Average
25,Female,64598,Associate's Degree,Single,0,Owned,Average
30,Male,73603,High School Diploma,Married,2,Rented,Average
25,Female,127147,Doctorate,Married,3,Rented,High
45,Female,139287,Doctorate,Married,1,Owned,High
30,Female,128432,Doctorate,Single,0,Rented,High
53,Male,160142,Doctorate,Single,0,Owned,High
40,Male,100915,Bachelor's Degree,Single,0,Owned,High
35,Female,103709,Associate's Degree,Married,1,Owned,High
40,Male,111383,Master's Degree,Married,3,Rented,High
40,Male,139706,Bachelor's Degree,Married,0,Owned,High
40,Female,65451,Associate's Degree,Married,3,Owned,Average
30,Female,121679,Master's Degree,Single,0,Owned,High
25,Male,53654,High School Diploma,Married,3,Owned,Average
45,Male,62657,High School Diploma,Single,0,Rented,Average
45,Male,140984,Bachelor's Degree,Married,1,Owned,High
35,Female,88363,Bachelor's Degree,Single,0,Rented,Average
25,Female,129243,Master's Degree,Married,0,Owned,High
45,Female,157076,Master's Degree,Married,0,Rented,High
50,Male,131307,Master's Degree,Single,0,Owned,High
25,Male,42912,High School Diploma,Single,0,Owned,Low
30,Female,60998,Associate's Degree,Single,0,Owned,Average
40,Male,149969,Master's Degree,Single,0,Owned,High
45,Female,64572,Associate's Degree,Single,0,Rented,Average
53,Female,95036,High School Diploma,Married,1,Owned,Average
40,Male,83171,Associate's Degree,Married,1,Rented,Average
45,Male,67705,High School Diploma,Married,1,Rented,Average
30,Male,102540,Bachelor's Degree,Single,0,Rented,High
40,Male,98346,Associate's Degree,Married,1,Rented,Average
25,Female,81447,Master's Degree,Single,0,Owned,Average
35,Female,74654,Associate's Degree,Married,3,Rented,Average
30,Male,67775,Bachelor's Degree,Married,1,Rented,Average
25,Female,73499,Bachelor's Degree,Married,1,Owned,Average
45,Male,146990,Doctorate,Single,0,Rented,High
30,Female,56010,Associate's Degree,Married,0,Rented,Average
45,Female,147463,Master's Degree,Married,0,Rented,High
45,Female,136015,Doctorate,Married,0,Owned,High
35,Male,137468,Bachelor's Degree,Single,0,Owned,High
40,Female,109275,Bachelor's Degree,Single,0,Rented,High
30,Female,90128,Associate's Degree,Married,0,Owned,Average
40,Male,72467,Associate's Degree,Married,2,Owned,Average
40,Female,56339,Associate's Degree,Married,2,Owned,Average
53,Female,41638,High School Diploma,Single,0,Owned,Low
25,Female,34131,High School Diploma,Married,0,Rented,Low
35,Female,149563,Doctorate,Single,0,Owned,High
40,Male,73470,High School Diploma,Married,0,Owned,Average
45,Female,130018,Bachelor's Degree,Married,2,Rented,High
30,Male,77123,Associate's Degree,Married,1,Owned,Average
30,Male,91687,Associate's Degree,Married,0,Owned,Average
53,Male,74602,Associate's Degree,Married,1,Owned,Average
40,Female,124852,Master's Degree,Married,3,Owned,High
30,Female,48385,High School Diploma,Married,3,Owned,Low
30,Female,150796,Master's Degree,Married,3,Owned,High
40,Female,161845,Bachelor's Degree,Married,3,Owned,High
30,Female,106435,Bachelor's Degree,Married,0,Owned,High
35,Female,97428,Master's Degree,Married,3,Rented,Average
35,Male,51234,Associate's Degree,Married,0,Owned,Average
45,Male,140208,Bachelor's Degree,Married,2,Owned,High
40,Male,54497,Associate's Degree,Married,3,Owned,Average
30,Male,78826,Bachelor's Degree,Married,2,Owned,Average
35,Female,162252,Master's Degree,Single,0,Rented,High
40,Female,46689,High School Diploma,Married,1,Owned,Low
35,Male,33126,High School Diploma,Married,2,Rented,Low
50,Male,158993,Master's Degree,Single,0,Owned,High
50,Female,104305,Associate's Degree,Single,0,Owned,High
30,Female,78252,Bachelor's Degree,Married,1,Owned,Average
40,Male,160374,Bachelor's Degree,Single,0,Owned,High
30,Female,172480,Doctorate,Single,0,Owned,High
45,Female,114777,Master's Degree,Married,3,Rented,High
30,Female,138091,Master's Degree,Single,0,Rented,High
45,Female,187530,Doctorate,Married,0,Owned,High
53,Female,169935,Master's Degree,Married,2,Owned,High
35,Male,147276,Doctorate,Married,0,Owned,High
35,Female,136455,Bachelor's Degree,Single,0,Rented,High
25,Male,66117,Associate's Degree,Married,3,Owned,Average
40,Male,73664,High School Diploma,Married,3,Rented,Average
30,Female,102771,Master's Degree,Married,0,Owned,High
50,Male,186594,Master's Degree,Married,2,Owned,High
45,Female,118906,Associate's Degree,Married,1,Rented,High
30,Male,71760,Bachelor's Degree,Married,1,Owned,Average
30,Female,147756,Master's Degree,Married,2,Owned,High
40,Male,131373,Master's Degree,Single,0,Rented,High
45,Male,84717,Bachelor's Degree,Single,0,Owned,Average
50,Male,94104,High School Diploma,Married,2,Owned,Average
50,Female,68967,Associate's Degree,Married,2,Owned,Average
40,Male,101730,Bachelor's Degree,Married,0,Owned,High
30,Female,73411,High School Diploma,Married,0,Owned,Average
40,Male,131896,Master's Degree,Single,0,Rented,High
25,Male,63694,Associate's Degree,Married,1,Owned,Average
30,Male,120260,Doctorate,Single,0,Rented,High
50,Female,197801,Doctorate,Married,0,Owned,High
30,Male,45489,Associate's Degree,Married,1,Rented,Low
30,Male,126262,Master's Degree,Single,0,Rented,High
35,Female,91962,Associate's Degree,Married,1,Rented,Average
40,Male,153180,Master's Degree,Married,2,Owned,High
50,Male,154456,Master's Degree,Married,2,Rented,High
40,Male,95604,Bachelor's Degree,Single,0,Rented,Average
30,Male,108328,Bachelor's Degree,Single,0,Owned,High
25,Female,63754,Bachelor's Degree,Single,0,Rented,Average
30,Male,51231,High School Diploma,Single,0,Owned,Average
30,Female,53738,Associate's Degree,Married,1,Owned,Average
45,Male,83029,Bachelor's Degree,Married,1,Owned,Average
25,Male,34388,High School Diploma,Married,0,Rented,Low
35,Female,87621,Bachelor's Degree,Married,3,Rented,Average
53,Female,62418,Associate's Degree,Single,0,Owned,Average
30,Male,60599,High School Diploma,Single,0,Rented,Average
45,Female,123136,Associate's Degree,Single,0,Rented,High
45,Female,66175,Associate's Degree,Single,0,Owned,Average
35,Female,68916,Associate's Degree,Married,3,Owned,Average
25,Male,70944,Bachelor's Degree,Single,0,Owned,Average
40,Female,159521,Master's Degree,Married,0,Owned,High
40,Female,148827,Master's Degree,Married,2,Owned,High
30,Female,54067,High School Diploma,Married,1,Owned,Average
30,Female,76890,High School Diploma,Married,1,Rented,Average
30,Female,93890,Master's Degree,Single,0,Owned,Average
40,Female,207119,Doctorate,Married,3,Rented,High
25,Female,146672,Master's Degree,Single,0,Rented,High
45,Male,149669,Master's Degree,Married,2,Rented,High
35,Female,87251,Bachelor's Degree,Single,0,Owned,Average
25,Male,136919,Master's Degree,Single,0,Owned,High
40,Male,108051,Master's Degree,Single,0,Owned,High
50,Male,201360,Master's Degree,Single,0,Owned,High
25,Male,104727,Doctorate,Married,1,Owned,High
25,Female,82498,Master's Degree,Married,1,Rented,Average
50,Male,212372,Doctorate,Single,0,Rented,High
30,Female,107056,Doctorate,Married,3,Rented,High
53,Male,231930,Doctorate,Single,0,Owned,High
40,Male,182346,Doctorate,Married,0,Rented,High
35,Male,42554,High School Diploma,Married,0,Owned,Low
45,Male,97609,High School Diploma,Single,0,Owned,Average
25,Male,122860,Master's Degree,Married,0,Rented,High
25,Male,78476,Bachelor's Degree,Single,0,Rented,Average
25,Female,49566,High School Diploma,Married,2,Owned,Low
30,Female,122794,Doctorate,Married,0,Owned,High
30,Female,101732,Master's Degree,Married,3,Owned,High
30,Male,86972,Associate's Degree,Single,0,Owned,Average
35,Female,70119,Bachelor's Degree,Single,0,Rented,Average
50,Female,139905,Bachelor's Degree,Married,0,Rented,High
53,Male,84657,Associate's Degree,Married,1,Owned,Average
35,Female,84697,Associate's Degree,Married,3,Rented,Average
40,Male,120747,Doctorate,Married,2,Rented,High
30,Male,140353,Doctorate,Single,0,Rented,High
30,Male,76482,Bachelor's Degree,Single,0,Owned,Average
40,Female,133680,Master's Degree,Married,2,Rented,High
40,Male,132169,Bachelor's Degree,Married,2,Owned,High
35,Male,85064,High School Diploma,Single,0,Rented,Average
30,Male,65282,Bachelor's Degree,Single,0,Rented,Average
25,Male,94265,Bachelor's Degree,Single,0,Owned,Average
25,Female,57428,High School Diploma,Single,0,Owned,Average
30,Male,73705,Bachelor's Degree,Single,0,Rented,Average
25,Female,62972,Associate's Degree,Married,2,Owned,Average
30,Male,88551,Associate's Degree,Married,0,Owned,Average
30,Female,55532,High School Diploma,Married,1,Rented,Average
35,Male,56153,Associate's Degree,Married,1,Owned,Average
35,Female,112170,Doctorate,Married,3,Rented,High
30,Male,66793,Bachelor's Degree,Married,3,Owned,Average
45,Female,137801,Master's Degree,Married,0,Owned,High
30,Male,104544,Doctorate,Married,3,Owned,High
30,Female,76367,Bachelor's Degree,Single,0,Rented,Average
53,Male,218400,Master's Degree,Married,3,Owned,High
40,Male,52992,High School Diploma,Married,3,Owned,Average
30,Female,97306,Master's Degree,Single,0,Rented,Average
50,Female,189029,Master's Degree,Married,0,Owned,High
50,Male,96182,Bachelor's Degree,Single,0,Rented,Average
30,Female,130827,Master's Degree,Single,0,Owned,High
50,Male,120879,Associate's Degree,Married,1,Rented,High
45,Male,115734,Associate's Degree,Married,2,Owned,High
25,Female,79467,Bachelor's Degree,Married,2,Owned,Average
35,Male,101361,Associate's Degree,Single,0,Owned,High
35,Female,173230,Doctorate,Married,0,Rented,High
35,Female,51931,Associate's Degree,Single,0,Owned,Average
25,Female,74810,Bachelor's Degree,Married,3,Owned,Average
35,Female,169762,Master's Degree,Married,0,Rented,High
30,Male,130087,Bachelor's Degree,Single,0,Rented,High
45,Female,183159,Doctorate,Married,3,Rented,High
45,Male,70211,High School Diploma,Single,0,Rented,Average
40,Male,75873,Associate's Degree,Single,0,Rented,Average
25,Male,112115,Bachelor's Degree,Single,0,Owned,High
50,Female,198409,Master's Degree,Single,0,Rented,High
35,Female,170531,Master's Degree,Single,0,Owned,High
40,Male,185365,Master's Degree,Married,1,Owned,High
30,Female,45184,High School Diploma,Married,3,Rented,Low
50,Male,145290,Bachelor's Degree,Married,3,Owned,High
40,Male,53118,Associate's Degree,Single,0,Rented,Average
40,Male,144370,Master's Degree,Married,2,Owned,High
25,Male,92610,Master's Degree,Married,0,Owned,Average
40,Male,98602,Associate's Degree,Married,2,Rented,Average
45,Female,54872,High School Diploma,Single,0,Rented,Average
40,Female,203540,Doctorate,Married,0,Owned,High
40,Male,89201,Associate's Degree,Single,0,Owned,Average
35,Male,74423,Bachelor's Degree,Married,1,Owned,Average
35,Female,101447,Master's Degree,Married,1,Rented,High
35,Male,83899,High School Diploma,Married,2,Rented,Average
30,Male,129516,Master's Degree,Single,0,Owned,High
35,Male,95768,Bachelor's Degree,Married,0,Owned,Average
25,Female,136931,Master's Degree,Married,3,Owned,High
25,Female,143521,Master's Degree,Married,3,Owned,High
35,Male,138188,Bachelor's Degree,Single,0,Rented,High
35,Male,141126,Bachelor's Degree,Married,1,Rented,High
30,Female,82902,Bachelor's Degree,Married,3,Rented,Average
25,Female,88453,Associate's Degree,Single,0,Rented,Average
45,Male,165771,Doctorate,Single,0,Owned,High
35,Female,203058,Doctorate,Married,0,Owned,High
30,Female,91719,Master's Degree,Married,1,Rented,Average
35,Male,62987,High School Diploma,Married,3,Owned,Average
30,Female,31247,High School Diploma,Married,1,Owned,Low
30,Male,147735,Doctorate,Married,3,Rented,High
25,Female,91894,Bachelor's Degree,Single,0,Rented,Average
30,Female,141437,Master's Degree,Married,0,Owned,High
40,Male,155573,Bachelor's Degree,Married,2,Owned,High
40,Female,86135,High School Diploma,Married,0,Rented,Average
40,Male,104147,Associate's Degree,Married,1,Owned,High
40,Female,154529,Master's Degree,Married,2,Owned,High
45,Female,89476,Associate's Degree,Married,3,Rented,Average
35,Male,111594,Master's Degree,Married,0,Owned,High
50,Female,109890,High School Diploma,Single,0,Owned,High
30,Male,115078,Doctorate,Married,0,Owned,High
45,Male,149511,Master's Degree,Married,0,Owned,High
30,Female,131439,Master's Degree,Married,2,Owned,High
35,Male,177730,Doctorate,Married,2,Rented,High
35,Female,158155,Master's Degree,Married,2,Owned,High
30,Male,80585,Bachelor's Degree,Single,0,Rented,Average
53,Female,103708,High School Diploma,Single,0,Owned,High
30,Female,103845,Master's Degree,Single,0,Rented,High
50,Male,168624,Master's Degree,Married,0,Owned,High
35,Female,185102,Doctorate,Married,0,Rented,High
25,Female,74102,High School Diploma,Married,3,Owned,Average
25,Female,173280,Doctorate,Single,0,Owned,High
35,Female,66208,Bachelor's Degree,Married,1,Rented,Average
30,Male,92419,Master's Degree,Married,0,Rented,Average
50,Female,176606,Bachelor's Degree,Married,0,Rented,High
45,Male,116179,Master's Degree,Single,0,Owned,High
35,Male,95468,Associate's Degree,Single,0,Rented,Average
25,Male,63388,Bachelor's Degree,Single,0,Owned,Average
45,Male,59651,Associate's Degree,Single,0,Rented,Average
35,Female,172600,Master's Degree,Single,0,Rented,High
40,Male,85064,Bachelor's Degree,Married,0,Owned,Average
35,Male,158261,Doctorate,Married,2,Rented,High
35,Female,64719,High School Diploma,Married,0,Owned,Average
35,Female,106371,Bachelor's Degree,Single,0,Rented,High
40,Male,95240,Bachelor's Degree,Married,1,Owned,Average
25,Male,44263,Associate's Degree,Married,3,Owned,Low
30,Female,97780,Bachelor's Degree,Married,2,Owned,Average
35,Female,167590,Doctorate,Single,0,Owned,High
